rom_path,crc,header_mapper,header_submapper,mapper,submapper,mapper_source,has_autorun,is_valid,parse_error
6/Captain Silver (J) [hFFE].nes,04656DB6,6,,6,,header,0,1,
6/Cosmo Police - Galivan (J) [h1].nes,1186771B,6,,6,,header,0,1,
6/Datsugoku (J) [hFFE][p1].nes,779362DC,6,,6,,header,0,1,
6/Dokuganryuu Masamune (J) [hFFE].nes,468084C9,6,,6,,header,0,1,
6/Donald Land (J) [hFFE].nes,710FA42B,6,,6,,header,0,1,
6/Double Dragon (J) [hFFE].nes,0EDD17E8,6,,6,,header,0,1,
6/Dragon Ball - Dai Maou Fukkattu (J) [hFFE].nes,8325A860,6,,6,,header,0,1,
6/Dragon Scroll - Yomigaerishi Maryuu (J) [hFFE].nes,CCA24CAF,6,,6,,header,0,1,
6/Dragon Scroll - Yomigaerishi Maryuu (J) [hFFE][a1].nes,DF5CA492,6,,6,,header,0,1,
6/Dragon Spirit - Aratanaru Densetsu (J) [hFFE].nes,AEA43C60,6,,6,,header,0,1,
6/Ganbare Goemon! - Karakuri Douchuu (J) [hFFE].nes,8ACD731F,6,,6,,header,0,1,
6/Ganbare Goemon! - Karakuri Douchuu (J) [hFFE][T-Eng].nes,06347771,6,,6,,header,0,1,
6/Ganbare Goemon! - Karakuri Douchuu (J) [hFFE][a1].nes,B71A15EB,6,,6,,header,0,1,
6/Ganbare Goemon! - Karakuri Douchuu (J) [hFFE][a2].nes,DB03CFF9,6,,6,,header,0,1,
6/Gegege no Kitarou 2 - Youkai Gundan no Chousen (J) [hFFE].nes,85F7414F,6,,6,,header,0,1,
6/Gegege no Kitarou 2 - Youkai Gundan no Chousen (J) [hFFE][a1].nes,0EB89998,6,,6,,header,0,1,
6/Gekikame Ninja Den (J) [hFFE][p1].nes,A56D19F5,6,,6,,header,0,1,
6/Gekitou Stadium!! (J) [hFFE][p1].nes,066279E9,6,,6,,header,0,1,
6/Getsufuu Maden (J) [hFFE].nes,674D4951,6,,6,,header,0,1,
6/Golgo 13 - Dai 1 Shou - Kamigami no Tasogare (J) [hFFE].nes,4675590A,6,,6,,header,0,1,
6/Golgo 13 - Dai 1 Shou - Kamigami no Tasogare (J) [hFFE][a1].nes,8F68DE44,6,,6,,header,0,1,
6/Great Tank (J) [hFFE][p1].nes,2BA391E1,6,,6,,header,0,1,
6/Gryzor (J) [hFFE].nes,6C30AE88,6,,6,,header,0,1,
6/Gryzor (J) [hM06].nes,E9E1F8C5,6,,6,,header,0,1,
6/Guevara (J) [hFFE].nes,F040B95B,6,,6,,header,0,1,
6/Haja no Fuuin (J) [hFFE].nes,DC925593,6,,6,,header,0,1,
6/Hanjuku Hero (J) [hM02].nes,9C015583,2,,6,0,rom_db_override,0,1,
6/Hatris (J) [p1][hM02].nes,C7CE1429,2,,6,0,rom_db_override,0,1,
6/Highway Star (J) [hM02].nes,24A0AA1A,2,,6,0,rom_db_override,0,1,
6/Holy Diver (J) [hFFE][p1].nes,7A73605B,6,,6,,header,0,1,
6/Hostages - The Embassy Mission (J) [hFFE][p1].nes,582EB3DB,6,,6,,header,0,1,
6/Ikari 3 (J) [hFFE][p1].nes,8A17C698,6,,6,,header,0,1,
6/Indora no Hikari (J) [hM02].nes,E8973B45,2,,6,0,rom_db_override,0,1,
6/Kamen Rider Kurabu (J) [hFFE].nes,90B824C3,6,,6,,header,0,1,
6/Kamen Rider Kurabu (J) [hFFE][a1].nes,D1241E75,6,,6,,header,0,1,
6/Kamen Rider Kurabu (J) [hFFE][a2].nes,D1241E75,6,,6,,header,0,1,
6/Melville's Flame (J) [hFFE][p1].nes,3E804644,6,,6,,header,0,1,
6/Mito Koumon (J) [hFFE].nes,2E6ECF0B,6,,6,,header,0,1,
6/Moero!! Pro Yakyuu (Red) (J) [hFFE].nes,0BDB0B60,6,,6,,header,0,1,
"6/Money Game, The (J) [h1].nes",8072B924,6,,6,,header,0,1,
6/Motocross Champion (J) [hFFE][p1].nes,8792183D,6,,6,,header,0,1,
6/Nekketsu Koukou Dodgeball Bu (J) [hFFE].nes,35C536E3,6,,6,,header,0,1,
6/New Ghostbusters 2 (J) [hFFE].nes,28E9B895,6,,6,,header,0,1,
6/Pocket Zaurus - Juu Ouken no Nazo (J) [hFFE].nes,322FB75F,6,,6,,header,0,1,
6/Saint Seiya - Ougon Densetsu (J) [hFFE].nes,88B86208,6,,6,,header,0,1,
6/Saint Seiya - Ougon Densetsu Kanketsu Hen (J) [hFFE].nes,956A1E7E,6,,6,,header,0,1,
6/Satomi Hakkenden (J) [p1][hFFE].nes,178DC8D5,6,,6,,header,0,1,
6/Sekiryuuou (J) [hFFE][p1].nes,CEC7E899,6,,6,,header,0,1,
6/Sensha Senryaku - Sabaku no Kitsune (J) [hFFE].nes,918C7974,6,,6,,header,0,1,
6/Shougun (J) [hM02].nes,818CE8AA,2,,6,0,rom_db_override,0,1,
6/Space Shadow (J) [hFFE][p1].nes,03B6596C,6,,6,,header,0,1,
6/Super Rugby (J) [hFFE][p1].nes,15100865,6,,6,,header,0,1,
6/Superman (J) [hFFE].nes,862E8F4D,6,,6,,header,0,1,
6/Tonjan! (J) [hFFE][p1].nes,89E9A93C,6,,6,,header,0,1,
6/Touhou Kenbun Roku (J) [hFFE][p1].nes,97A9D0B0,6,,6,,header,0,1,
6/Uchuusen - Cosmo Carrier (J) [hFFE].nes,068C7E4E,6,,6,,header,0,1,
6/Wai Wai World (J) [hFFE].nes,3CBF3B46,6,,6,,header,0,1,
6/Wai Wai World (J) [hFFE][T-Eng3.0].nes,373612C0,6,,6,,header,0,1,
6/Wai Wai World (J) [hFFE][a1].nes,4287D2D4,6,,6,,header,0,1,
6/World Boxing (J) [hFFE][p1].nes,169C3767,6,,6,,header,0,1,
6/World Super Tennis (J) [hFFE][p1].nes,093053C4,6,,6,,header,0,1,
6/ZZZ_UNK_FC3035garfield.nes,B493038F,6,,6,,header,0,1,
6/ZZZ_UNK_FC3039Akaiser_new.nes,0EA3AF89,6,,6,,header,0,1,
6/ZZZ_UNK_FC3040north&south(maybebad).nes,2241ED0A,6,,6,,header,0,1,
6/ZZZ_UNK_FC3041jackychan_maybebad.nes,2989785C,6,,6,,header,0,1,
6/ZZZ_UNK_FC4041.nes,207CCE2F,6,,6,,header,0,1,
6/ZZZ_UNK_FC4100.nes,F2260A74,6,,6,,header,0,1,
6/ZZZ_UNK_Saint Seiya - Ougon Densetsu (FFE Hack) (J) (262160).nes,87427E07,6,,6,,header,0,1,
6/Zenbei!! Pro Basket (J) [hFFE][p1].nes,1B171F6C,6,,6,,header,0,1,
60/Reset Based 4-in-1.nes,143B2F27,60,,60,0,rom_db_override,0,1,
61/20-in-1 (Mapper 61) [p1][!].nes,4BD3BECF,61,,61,0,rom_db_override,0,1,
62/Super 700-in-1 [!].nes,BC66994F,62,,62,0,rom_db_override,0,1,
64/1942 (JU).nes,171251E3,64,,0,0,rom_db_override,0,1,
64/Acid Hackman (Pac-Man Hack).nes,CC204D8F,64,,64,,header,0,1,
64/Adventures of Ice Mario (SMB1 Hack) [a1].nes,4B2C0DC4,64,,64,,header,0,1,
64/Balloon Fight (JU) [T-Port_BRGames].nes,B8ADCB5B,64,,64,,header,0,1,
64/Big Racing (F-1 Hack).nes,34EAD263,64,,0,0,rom_db_override,0,1,
64/Bloody Kong (Donkey Kong 3 Hack).nes,D78BAC0B,64,,64,,header,0,1,
64/Classic Knight (Mario Bros Hack).nes,46FFD337,64,,64,,header,0,1,
64/Clyde's Revenge (Pac-Man Hack).nes,B3110313,64,,64,,header,0,1,
64/Dokuganryuu Masamune (J) [h1].nes,5E88B80B,64,,64,,header,0,1,
64/Donkey Kong Classics (U).nes,703E1948,64,,64,,header,0,1,
64/Donkey Kong Ebola (Donkey Kong 3 Hack).nes,4FE7E28A,64,,64,,header,0,1,
64/Duck.nes,543C6EDE,64,,0,0,rom_db_override,0,1,
64/Excitebike (JU) [T-Span].nes,CE2BB6C5,64,,64,,header,0,1,
64/Excitebike Bug (Hack).nes,AB73177B,64,,64,,header,0,1,
64/Final Fantasy Bros (Mario Bros Hack).nes,33CD303E,64,,64,,header,0,1,
64/Galaga Plus (Galaga Hack).nes,21895537,64,,64,,header,0,1,
64/Galaga Trek (Galaga Hack).nes,336B29C6,64,,64,,header,0,1,
"64/Goonies, The (J) [hM03].nes",37EE82BC,64,,64,,header,0,1,
64/Hammer Bros (Final) (SMB1 Hack).nes,71354955,64,,64,,header,0,1,
64/Happy Mario (Mario Bros Hack).nes,D12EA5A0,64,,64,,header,0,1,
64/Headless Excitebike (Hack).nes,1C8AEF12,64,,64,,header,0,1,
64/Hyper Mario (SMB1 Hack) [a2].nes,4F878DB1,64,,64,,header,0,1,
64/Klax (U).nes,93F3A490,64,,64,0,rom_db_override,0,1,
64/KoRn Fu (Kung Fu Hack).nes,D1A15FD2,64,,64,,header,0,1,
64/Lot Lot (J) [p1].nes,716C3FCE,64,,0,0,rom_db_override,0,1,
64/Marathon (Excitebike Hack).nes,49EC4B19,64,,64,,header,0,1,
64/Mario 15 (SMB1 Hack).nes,3FA0060A,64,,64,,header,0,1,
64/Mario Bros (JU) [h1].nes,12B40A7C,64,,64,,header,0,1,
64/Mario Different Levels (Hack).nes,2C94DF9B,64,,64,,header,0,1,
64/Mario Ikki (Ikki Hack).nes,E5F21854,64,,64,,header,0,1,
64/Mario MI41 (SMB1 Hack) [a1].nes,2280B77A,64,,64,,header,0,1,
64/Mario Maze (Bomberman Hack).nes,882CDA2C,64,,64,,header,0,1,
64/Mario's Adventure (SMB1 Hack).nes,394DC9D1,64,,64,,header,0,1,
64/Mario's Stoneage Adventure (SMB1 Hack) [a1].nes,D1653FC7,64,,0,0,rom_db_override,0,1,
64/Mario's Stoneage Adventure (SMB1 Hack) [a2].nes,D1653FC7,64,,0,0,rom_db_override,0,1,
64/Millenium Mario v1.0 FINAL (SMB1 Hack).nes,170D8664,64,,64,,header,0,1,
64/Mr. Happyface (Ms Pac-Man Hack) [a1].nes,61C9AF2A,64,,64,,header,0,1,
64/Nuts & Milk by PE (Hack).nes,E58454B3,64,,64,,header,0,1,
64/Peach & Daisy - The Royal Quest (Alpha) (SMB1 Hack).nes,F9851525,64,,64,,header,0,1,
64/Peach's Nightmare - No Mercy (Beta) (SMB1 Hack).nes,CC0320BC,64,,64,,header,0,1,
64/Peach's Nightmare - No Mercy (SMB1 Hack).nes,3769FAF4,64,,64,,header,0,1,
64/Portopia Renzoku Satsujin Jiken (J) [h2].nes,9AEBD607,64,,64,,header,0,1,
64/Road Fighter (J) [T-Port].nes,57193058,64,,64,,header,0,1,
64/Road Runner (U).nes,B19A55DD,4,,64,0,rom_db_override,0,1,
64/Rolling Thunder (U).nes,F92BE3EC,4,,64,0,rom_db_override,0,1,
64/Shinobi (U).nes,EB0BDA7E,64,,64,0,rom_db_override,0,1,
64/Skull & Crossbones (U).nes,B422A67A,64,,64,0,rom_db_override,0,1,
64/Staraga (Galaga Hack).nes,A9B48359,64,,64,,header,0,1,
64/Super Cyborg Bros (SMB1 Hack).nes,10D835D4,64,,64,,header,0,1,
64/Super Duper Bros (SMB1 Hack).nes,15BF4D86,64,,64,,header,0,1,
64/Super KKK Bros (SMB1 Hack) [a1].nes,9FE9CAFB,64,,64,,header,0,1,
64/Super Lesbian (Super Arabian Hack).nes,E9CE253A,64,,64,,header,0,1,
64/Super Mario Adventure (SMB1 Hack).nes,B9CB44DB,64,,64,,header,0,1,
64/Super Mario Bros (JU) (PRG 0) [T-Port].nes,E72CF63D,64,,64,,header,0,1,
64/Super Mario Bros (JU) (PRG 0) [t1].nes,23C04755,64,,64,,header,0,1,
64/Super Mario Bros (JU) [h1].nes,8E2BD25C,64,,64,,header,0,1,
64/Super Mario Bros 1.5 (SMB1 Hack).nes,3FA0060A,64,,64,,header,0,1,
64/Thunder Mario v0.1 (SMB1 Hack) [a1].nes,0C34BE6A,64,,64,,header,0,1,
64/Thunder Mario v0.1 (SMB1 Hack).nes,CA870F7D,64,,64,,header,0,1,
64/Toad Bros (SMB1 Hack).nes,B4FD9489,64,,0,0,rom_db_override,0,1,
64/Warman (Pac-Man Hack).nes,3C307D90,64,,64,,header,0,1,
64/Wolfpack Classic (Mario Bros Hack).nes,264B7D56,64,,64,,header,0,1,
64/Yoda Bros (SMB1 Hack).nes,FCF19A0C,64,,0,0,rom_db_override,0,1,
65/Adventures in the Magic Kingdom (U) [a1].nes,26C7D763,65,,65,,header,0,1,
65/Battle Chess (U) [T-Span0.99].nes,E84BB844,65,,65,,header,0,1,
65/Bubble Bobble (U) [T-French].nes,FADE8713,65,,65,,header,0,1,
65/Castlevania 2 - Simon's Guest (Hack).nes,498BB622,65,,65,,header,0,1,
65/Castlevania 2 - Simon's Quest (U) [T-Span].nes,F2B594D2,65,,65,,header,0,1,
65/Castlevania 2 - Simon's Quest (U) [T-Span][a1].nes,F124D2E0,65,,65,,header,0,1,
65/Caveman Games (U).nes,7595C7FC,65,,65,,header,0,1,
65/Dark Cecil Bros (Mario Bros Hack).nes,98B2B82B,65,,65,,header,0,1,
65/Dead Bubble Bobble (Hack).nes,4A426D0E,65,,65,,header,0,1,
65/Demon Sword (U).nes,57C12280,65,,65,,header,0,1,
65/EZ Hell (Mario Bros Hack).nes,8386B7A2,65,,65,,header,0,1,
65/Excitebike Unicycle (Hack).nes,806B3C9E,65,,65,,header,0,1,
65/Fish Bros (Mario Bros Hack).nes,7362C592,65,,65,,header,0,1,
"65/Great Adventures of Weiny, The (Mario Bros Hack).nes",CD9D0C1C,65,,65,,header,0,1,
65/Ice Vs Joe Don Baker (Warpman Hack).nes,D3ACE6F0,65,,65,,header,0,1,
65/Mean Bubble Bobble (Hack).nes,B1167F9C,65,,65,,header,0,1,
65/Motor (Excitebike Hack).nes,51EF1F93,65,,0,0,rom_db_override,0,1,
65/Mushroom Bros (Mario Bros Hack).nes,666FA017,65,,65,,header,0,1,
65/Pac-Man Bubble Bobble (Hack).nes,B82E6E5E,65,,65,,header,0,1,
65/Peter Pan & The Pirates (U).nes,0FC72A80,65,,65,,header,0,1,
65/SCAT - Special Cybernetic Attack Team (U) [T-Port].nes,5F967441,65,,65,,header,0,1,
65/Sesame Street ABC (U) [a1].nes,33FC13E7,65,,65,,header,0,1,
65/Sesame Street ABC (U) [a2].nes,23E481C8,65,,65,,header,0,1,
65/Skeleton Bike (Excitebike Hack).nes,817CB134,65,,65,,header,0,1,
65/Stone Cold 316 and His Blob (Hack).nes,1DA11122,65,,65,,header,0,1,
65/Super Castlevania 2 (V.8) (Hack).nes,0F6B9905,65,,65,,header,0,1,
65/Tetris Remix (Hack).nes,FA1FD3EE,65,,65,,header,0,1,
65/Toad's Crazy Castle (Bugs Bunny Hack).nes,335D48CA,65,,65,,header,0,1,
65/ZZZ_UNK_LEETREVI.nes,46A91716,65,,65,,header,0,1,
66/Bio Senshi Dan - Increaser tono Tatakai (J) [hM66].nes,94E29FB8,66,,66,,header,0,1,
66/Doraemon (J) [h1].nes,7B0F3DE8,66,,66,,header,0,1,
66/Doraemon (J) [p1].nes,D538669C,66,,66,0,rom_db_override,0,1,
66/Doraemon World 3 (Doraemon Hack).nes,BDE3AE9B,120,,66,0,rom_db_override,0,1,
66/Dragon Ball - Shen Long no Nazo (J) [T-Eng].nes,85B3AF71,66,,66,,header,0,1,
66/Dragon Ball - Shen Long no Nazo (J) [p1].nes,738275D9,66,,66,0,rom_db_override,0,1,
66/Dragon Power (U).nes,811F06D9,66,,66,0,rom_db_override,0,1,
66/Gumshoe (UE).nes,BEB8AB01,66,,66,0,rom_db_override,0,1,
66/Jackal (U) [T-Port].nes,F610EC76,66,,66,,header,0,1,
66/Mega Man - Wily's Conquest (Mega Man Hack).nes,ACB01473,66,,66,,header,0,1,
66/Mobile Suit Z Gundam - Hot Scramble (J) [p1].nes,9F056212,66,,66,0,rom_db_override,0,1,
66/Super Mario Bros - Duck Hunt (E).nes,91B4B1D7,66,,66,0,rom_db_override,0,1,
66/Super Mario Bros - Duck Hunt (U).nes,D26EFD78,66,,66,0,rom_db_override,0,1,
66/Thunder & Lightning (U).nes,7A10D10D,66,,66,,header,0,1,
66/ZZZ_UNK_Bomber King (J)a.nes,848C84EE,66,,66,,header,0,1,
66/ZZZ_UNK_Doraemon (Bad CHR 62b90a0c).nes,62B90A0C,66,,66,,header,0,1,
66/ZZZ_UNK_Dragon Power (Bad CHR 9827baad).nes,9827BAAD,66,,66,,header,0,1,
66/ZZZ_UNK_MAZEOFGA.nes,C85E180B,66,,66,,header,0,1,
67/Knife Boy (Paperboy Hack) [a1].nes,EABFDEC6,67,,67,,header,0,1,
67/Knife Boy (Paperboy Hack).nes,78FCA4AD,67,,67,,header,0,1,
67/Mario Ninja (Musashi no Ken Hack).nes,BF657130,67,,67,,header,0,1,
67/Papergirl (Paperboy Hack).nes,4C05CF6B,67,,67,,header,0,1,
67/Platoon (VS).nes,2019FE65,1,,67,0,rom_db_override,0,1,
67/Porno Island (Hack).nes,E21E80C5,67,,67,,header,0,1,
67/Puzzle (U) [a2].nes,DD1D4355,67,,67,,header,0,1,
67/Puzzle (U) [a3].nes,B3DC6606,67,,67,,header,0,1,
67/Shui Guo Li [a1].nes,8DEDEA07,67,,3,2,rom_db_override,0,1,
67/TwinBee (J) [h2].nes,418D26D7,67,,67,,header,0,1,
67/TwinBee (J) [h3].nes,1309A75F,67,,67,,header,0,1,
67/ZZZ_UNK_City Connection (U).nes,E8CD5A30,67,,67,,header,0,1,
68/After Burner (U).nes,F699EE7E,68,,68,0,rom_db_override,0,1,
68/Crystalis (U) [a2].nes,502E3B53,68,,68,,header,0,1,
68/Final Fantasy Epic (Gauntlet Hack).nes,50D3EFB8,68,,68,,header,0,1,
68/Gauntlet (Unl) (U) [h1].nes,85BFDC4C,68,,68,,header,0,1,
68/Gauntlet XXX (Gauntlet Hack).nes,C55C8D8F,68,,68,,header,0,1,
68/Mauntlet (Gauntlet Hack).nes,B45B197E,68,,68,,header,0,1,
68/Pac-Mix 2 (SMB2 Hack).nes,0B22A50C,68,,68,,header,0,1,
68/Questionable Crystalis (Hack) [a1].nes,C18E6FCF,68,,68,,header,0,1,
69/Batman - Return of the Joker (U).nes,03EC46AF,69,,69,0,rom_db_override,0,1,
69/Castlevania 3 - Dracula's Curse (U) [T-Port].nes,5909A98F,69,,69,,header,0,1,
69/MarioVania (Castlevania 3 Hack).nes,5C56FA07,69,,69,,header,0,1,
69/Mr. Gimmick (E) [!].nes,A713DD30,69,,69,0,rom_db_override,0,1,
7/1/Cobra Triangle (E).nes,898E4232,7,,7,1,rom_db_override,0,1,
7/1/Cobra Triangle (U).nes,C8AD4F32,7,,7,1,rom_db_override,0,1,
7/1/Double Dare (U).nes,2B378D11,7,,7,1,rom_db_override,0,1,
7/1/Ironsword - Wizards & Warriors 2 (E) [!].nes,694C801F,7,,7,1,rom_db_override,0,1,
7/1/Ironsword - Wizards & Warriors 2 (U).nes,2328046E,7,,7,1,rom_db_override,0,1,
7/1/Jeopardy! 25th Anniversary Edition (U).nes,0BDD8DD9,7,,7,1,rom_db_override,0,1,
7/1/Jeopardy! Junior Edition (U).nes,6A88579F,7,,7,1,rom_db_override,0,1,
7/1/Marble Madness (E).nes,51BF28AF,7,,7,1,rom_db_override,0,1,
7/1/Marble Madness (U).nes,09874777,7,,7,1,rom_db_override,0,1,
7/1/RC Pro-Am (E) (PRG 0).nes,E5A972BE,7,,7,1,rom_db_override,0,1,
7/1/Solstice (E) [!].nes,7CB0D70D,7,,7,1,rom_db_override,0,1,
7/1/Solstice (U).nes,EDCF1B71,7,,7,1,rom_db_override,0,1,
7/1/WWF Wrestlemania (U).nes,37138039,7,,7,1,rom_db_override,0,1,
7/1/Wheel of Fortune (U).nes,FBF8A785,7,,7,1,rom_db_override,0,1,
7/1/Wheel of Fortune - Starring Vanna White (U).nes,4220C170,7,,7,1,rom_db_override,0,1,
7/1/Wheel of Fortune Family Edition (U).nes,009AF6BE,7,,7,1,rom_db_override,0,1,
7/1/Wheel of Fortune Junior Edition (U).nes,68383607,7,,7,1,rom_db_override,0,1,
7/1/Who Framed Roger Rabbit (U).nes,12B2C361,7,,7,1,rom_db_override,0,1,
7/1/Wizards & Warriors (E).nes,5E6D9975,7,,7,1,rom_db_override,0,1,
7/1/Wizards & Warriors (U).nes,505F9715,7,,7,1,rom_db_override,0,1,
7/1/World Games (U).nes,F613A8F9,7,,7,1,rom_db_override,0,1,
7/2/Aladdin (E) [!].nes,41D32FD7,7,,7,2,rom_db_override,0,1,
7/2/Arch Rivals (U).nes,C740EB46,7,,7,2,rom_db_override,0,1,
7/2/Battletoads (E).nes,524A5A32,7,,7,2,rom_db_override,0,1,
7/2/Battletoads (U).nes,279710DC,7,,7,2,rom_db_override,0,1,
7/2/Battletoads Double Dragon (E).nes,23D7D48F,7,,7,2,rom_db_override,0,1,
7/2/Battletoads Double Dragon (U).nes,CEB65B06,7,,7,2,rom_db_override,0,1,
7/2/Beetlejuice (U) [!].nes,EB84C54C,7,,7,2,rom_db_override,0,1,
7/2/Cabal (U).nes,BDF046EF,7,,7,2,rom_db_override,0,1,
7/2/Captain SkyHawk (U).nes,F518DD58,7,,7,2,rom_db_override,0,1,
7/2/Danny Sullivan's Indy Heat (U).nes,C1B43207,7,,7,2,rom_db_override,0,1,
7/2/Digger - The Legend of the Lost City (U).nes,1CEE0C21,7,,7,2,rom_db_override,0,1,
7/2/Digger T. Rock - The Legend of the Lost City (E).nes,96CFB4D8,7,,7,2,rom_db_override,0,1,
7/2/Ivan Ironman Stewart's Super Offroad (U).nes,4B041B6B,7,,7,2,rom_db_override,0,1,
"7/2/Lion King, The (E).nes",89984244,7,,7,2,rom_db_override,0,1,
7/2/NARC (U).nes,0537322A,7,,7,2,rom_db_override,0,1,
"7/2/Nightmare On Elm Street, A (U).nes",DA2CB59A,7,,7,2,rom_db_override,0,1,
7/2/RC Pro-Am 2 (U).nes,9EDD2159,7,,7,2,rom_db_override,0,1,
7/2/Solar Jetman - Hunt for the Golden Warpship (E).nes,8904149E,7,,7,2,rom_db_override,0,1,
7/2/Solar Jetman - Hunt for the Golden Warpship (U).nes,8111BA08,7,,7,2,rom_db_override,0,1,
7/2/Super Off-Road (E) [!].nes,05104517,7,,7,2,rom_db_override,0,1,
7/2/Time Lord (E).nes,9198279E,7,,7,2,rom_db_override,0,1,
7/2/Time Lord (U).nes,13D5B1A4,7,,7,2,rom_db_override,0,1,
7/2/Wizards & Warriors 3 (U).nes,D2562072,7,,7,2,rom_db_override,0,1,
7/Aladdin (E) [!].nes,41D32FD7,7,,7,2,rom_db_override,0,1,
7/Battletoads (U) [p1].nes,FE07C1D5,7,,7,,header,0,1,
7/Cabal (U) [a1].nes,8E838BC3,7,,7,,header,0,1,
7/Caesar's Palace (U).nes,4C7C1AF3,7,,7,,header,0,1,
7/Captain SkyHawk (PC10) [!].nes,FFF224B4,7,,7,,header,0,1,
7/Classic Concentration (U).nes,932FF06E,7,,7,,header,0,1,
7/Commando (U) [T-Port].nes,B84451FB,7,,7,,header,0,1,
7/Commando (U) [hM07][p1].nes,975CCFEB,7,,7,,header,0,1,
7/Hollywood Squares (U).nes,A8138860,7,,7,,header,0,1,
7/Jeopardy! (U).nes,D5C71458,7,,7,,header,0,1,
"7/Nightmare On Elm Street, A (U) [T-Port].nes",6859C704,7,,7,,header,0,1,
7/WWF Wrestlemania Challenge (U) [hM07].nes,3C9FE649,7,,7,,header,0,1,
7/Wheel of Fortune (U) [h1].nes,F2DC331B,7,,7,,header,0,1,
7/Who Framed Roger Rabbit (U) [a1].nes,2D932EA2,7,,7,,header,0,1,
71/1/Fire Hawk (U).nes,1BC686A8,71,,71,1,rom_db_override,0,1,
71/Bee 52 (U).nes,6C93377C,71,,71,0,rom_db_override,0,1,
71/Big Nose Freaks Out (Aladdin) (U).nes,CCDCBFC6,71,,71,0,rom_db_override,0,1,
71/Big Nose Freaks Out (U).nes,5B2B72CB,71,,71,0,rom_db_override,0,1,
71/Big Nose the Caveman (U).nes,BD154C3E,71,,71,0,rom_db_override,0,1,
71/Dizzy The Adventurer (Aladdin) (U).nes,DB99D0CB,71,,71,0,rom_db_override,0,1,
"71/Fantastic Adventures of Dizzy, The (Aladdin) (UE).nes",F732C8FD,2,,71,0,rom_db_override,0,1,
"71/Fantastic Adventures of Dizzy, The (U).nes",38FBCC85,71,,71,0,rom_db_override,0,1,
71/Linus Spacehead's Cosmic Crusade (Aladdin) (U).nes,9E379698,71,,71,0,rom_db_override,0,1,
71/Micro Machines (Aladdin) (UE).nes,24BA12DD,71,,71,0,rom_db_override,0,1,
71/Mig-29 Soviet Fighter (U).nes,E62E3382,71,,71,0,rom_db_override,0,1,
71/Quattro Adventure (U) [h1].nes,C06D7B2B,71,,71,,header,0,1,
71/Quattro Arcade (U) [h1].nes,BCE77954,71,,71,,header,0,1,
71/Quattro Sports (U) [h1].nes,70128EBB,71,,71,,header,0,1,
71/Solstice (U) [a1].nes,95AD6D57,71,,71,,header,0,1,
71/Stunt Kids (U).nes,3A990EE0,71,,71,0,rom_db_override,0,1,
71/Ultimate Stuntman (U).nes,892434DD,2,,71,0,rom_db_override,0,1,
71/ZZZ_UNK_CosmicSpacehead.nes,70F31D2C,71,,71,0,rom_db_override,0,1,
71/ZZZ_UNK_Dizzy the Adventurer (Unl).nes,D8EB3620,71,,71,,header,0,1,
72/Doraemon (J) [h2].nes,F06498A8,72,,8,0,rom_db_override,0,1,
73/Punch-Out!! (U).nes,BE939FCE,73,,73,,header,0,1,
73/ZZZ_UNK_Salamander (Bad CHR 4295f026).nes,4295F026,73,,73,,header,0,1,
74/Di 4 Ci - Ji Qi Ren Dai Zhan (Chinese).nes,054BD3E9,74,,74,0,rom_db_override,0,1,
74/Jia A Fung Yun (Chinese).nes,AE854CEF,4,,74,0,rom_db_override,0,1,
75/Ganbare Goemon! - Karakuri Douchuu (J) [T-Eng1.00].nes,D2092B62,75,,75,,header,0,1,
75/Ganbare Goemon! - Karakuri Douchuu (J) [T-Eng1.01].nes,32EFF329,75,,75,,header,0,1,
75/Ganbare Goemon! - Karakuri Douchuu (J) [T-Eng1.02].nes,D2092B62,75,,75,,header,0,1,
79/Blackjack (U).nes,E054A381,79,,79,,header,0,1,
79/Deathbots (U) [a1].nes,BEE54426,7,,79,0,rom_db_override,0,1,
79/Deathbots (U).nes,8EAB381C,113,,79,0,rom_db_override,0,1,
79/Double Strike (U) (V1.0).nes,1EB4A920,79,,79,0,rom_db_override,0,1,
79/Double Strike (U) (V1.1).nes,C682E53C,79,,79,0,rom_db_override,0,1,
79/Dudes With Attitude (U).nes,BD29178A,79,,79,0,rom_db_override,0,1,
79/F-15 City War (U) [a1].nes,A4FBB438,79,,79,,header,0,1,
79/F-15 City War (U).nes,D4A76B07,79,,79,,header,0,1,
79/Fire Hawk (U) [a1].nes,827BFDA8,79,,79,,header,0,1,
79/Krazy Kreatures (U) [a1].nes,637FE65C,3,,79,0,rom_db_override,0,1,
79/Krazy Kreatures (U).nes,85323FD6,79,,79,0,rom_db_override,0,1,
79/Mahjong Companion [!].nes,48239B42,113,,79,0,rom_db_override,0,1,
79/Mermaids of Atlantis (U).nes,F05870D5,8,,79,0,rom_db_override,0,1,
79/Metal Fighter (U) [p1][!].nes,0554394F,113,,79,0,rom_db_override,0,1,
79/Papillion [!].nes,B6A727FA,113,,79,0,rom_db_override,0,1,
79/Puzzle (U).nes,0F0F9C73,79,,79,,header,0,1,
79/Rad Racket - Deluxe Tennis 2 (U) [!].nes,BDE7A7B5,113,,79,0,rom_db_override,0,1,
79/Side Winder (HES) [!].nes,A62B79E1,113,,79,0,rom_db_override,0,1,
79/Solitaire (U).nes,8DCC9949,79,,79,,header,0,1,
